Data supplied by UK-AIR on 13/3/2020
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Bath A4 Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
15-02-2020,01:00,5.61285,P,ugm-3,19.89000,P,ugm-3,28.49625,P,ugm-3
15-02-2020,02:00,2.36987,P,ugm-3,13.38750,P,ugm-3,17.02125,P,ugm-3
15-02-2020,03:00,1.99568,P,ugm-3,8.03250,P,ugm-3,11.09250,P,ugm-3
15-02-2020,04:00,3.86663,P,ugm-3,7.84125,P,ugm-3,13.77000,P,ugm-3
15-02-2020,05:00,1.49676,P,ugm-3,6.12000,P,ugm-3,8.41500,P,ugm-3
15-02-2020,06:00,1.49676,P,ugm-3,4.78125,P,ugm-3,7.07625,P,ugm-3
15-02-2020,07:00,3.49244,P,ugm-3,7.84125,P,ugm-3,13.19625,P,ugm-3
15-02-2020,08:00,3.49244,P,ugm-3,6.31125,P,ugm-3,11.66625,P,ugm-3
15-02-2020,09:00,7.73326,P,ugm-3,9.56250,P,ugm-3,21.42000,P,ugm-3
15-02-2020,10:00,9.23002,P,ugm-3,17.78625,P,ugm-3,31.93875,P,ugm-3
15-02-2020,11:00,15.09233,P,ugm-3,15.30000,P,ugm-3,38.44125,P,ugm-3
15-02-2020,12:00,18.70950,P,ugm-3,19.31625,P,ugm-3,48.00375,P,ugm-3
15-02-2020,13:00,12.34827,P,ugm-3,22.37625,P,ugm-3,41.31000,P,ugm-3
15-02-2020,14:00,10.10313,P,ugm-3,14.34375,P,ugm-3,29.83500,P,ugm-3
15-02-2020,15:00,9.60421,P,ugm-3,14.91750,P,ugm-3,29.64375,P,ugm-3
15-02-2020,16:00,8.85583,P,ugm-3,11.47500,P,ugm-3,25.05375,P,ugm-3
15-02-2020,17:00,10.22786,P,ugm-3,9.37125,P,ugm-3,25.05375,P,ugm-3
15-02-2020,18:00,7.10961,P,ugm-3,12.81375,P,ugm-3,23.71500,P,ugm-3
15-02-2020,19:00,7.98272,P,ugm-3,12.62250,P,ugm-3,24.86250,P,ugm-3
15-02-2020,20:00,7.35907,P,ugm-3,13.57875,P,ugm-3,24.86250,P,ugm-3
15-02-2020,21:00,7.98272,P,ugm-3,14.34375,P,ugm-3,26.58375,P,ugm-3
15-02-2020,22:00,5.23866,P,ugm-3,12.81375,P,ugm-3,20.84625,P,ugm-3
15-02-2020,23:00,3.74190,P,ugm-3,7.84125,P,ugm-3,13.57875,P,ugm-3
15-02-2020,24:00,3.61717,P,ugm-3,6.31125,P,ugm-3,11.85750,P,ugm-3
16-02-2020,01:00,1.62149,P,ugm-3,4.01625,P,ugm-3,6.50250,P,ugm-3
16-02-2020,02:00,2.12041,P,ugm-3,3.06000,P,ugm-3,6.31125,P,ugm-3
16-02-2020,03:00,1.37203,P,ugm-3,1.91250,P,ugm-3,4.01625,P,ugm-3
16-02-2020,04:00,1.24730,P,ugm-3,1.33875,P,ugm-3,3.25125,P,ugm-3
16-02-2020,05:00,1.24730,P,ugm-3,0.76500,P,ugm-3,2.67750,P,ugm-3
16-02-2020,06:00,1.37203,P,ugm-3,2.29500,P,ugm-3,4.39875,P,ugm-3
16-02-2020,07:00,0.99784,P,ugm-3,2.48625,P,ugm-3,4.01625,P,ugm-3
16-02-2020,08:00,2.49460,P,ugm-3,11.85750,P,ugm-3,15.68250,P,ugm-3
16-02-2020,09:00,1.74622,P,ugm-3,8.60625,P,ugm-3,11.28375,P,ugm-3
16-02-2020,10:00,4.61501,P,ugm-3,12.43125,P,ugm-3,19.50750,P,ugm-3
16-02-2020,11:00,11.72462,P,ugm-3,25.05375,P,ugm-3,43.03125,P,ugm-3
16-02-2020,12:00,12.84719,P,ugm-3,23.33250,P,ugm-3,43.03125,P,ugm-3
16-02-2020,13:00,12.59773,P,ugm-3,23.90625,P,ugm-3,43.22250,P,ugm-3
16-02-2020,14:00,10.60205,P,ugm-3,20.65500,P,ugm-3,36.91125,P,ugm-3
16-02-2020,15:00,10.97624,P,ugm-3,22.75875,P,ugm-3,39.58875,P,ugm-3
16-02-2020,16:00,11.10097,P,ugm-3,22.18500,P,ugm-3,39.20625,P,ugm-3
16-02-2020,17:00,11.47516,P,ugm-3,23.52375,P,ugm-3,41.11875,P,ugm-3
16-02-2020,18:00,8.35691,P,ugm-3,17.97750,P,ugm-3,30.79125,P,ugm-3
16-02-2020,19:00,4.86447,P,ugm-3,16.44750,P,ugm-3,23.90625,P,ugm-3
16-02-2020,20:00,5.36339,P,ugm-3,9.37125,P,ugm-3,17.59500,P,ugm-3
16-02-2020,21:00,3.61717,P,ugm-3,8.98875,P,ugm-3,14.53500,P,ugm-3
16-02-2020,22:00,2.61933,P,ugm-3,7.84125,P,ugm-3,11.85750,P,ugm-3
16-02-2020,23:00,3.24298,P,ugm-3,8.98875,P,ugm-3,13.96125,P,ugm-3
16-02-2020,24:00,1.37203,P,ugm-3,6.12000,P,ugm-3,8.22375,P,ugm-3
17-02-2020,01:00,2.24514,P,ugm-3,4.01625,P,ugm-3,7.45875,P,ugm-3
17-02-2020,02:00,1.49676,P,ugm-3,3.44250,P,ugm-3,5.73750,P,ugm-3
17-02-2020,03:00,0.74838,P,ugm-3,1.72125,P,ugm-3,2.86875,P,ugm-3
17-02-2020,04:00,0.62365,P,ugm-3,2.10375,P,ugm-3,3.06000,P,ugm-3
17-02-2020,05:00,1.87095,P,ugm-3,4.39875,P,ugm-3,7.26750,P,ugm-3
17-02-2020,06:00,4.49028,P,ugm-3,5.92875,P,ugm-3,12.81375,P,ugm-3
17-02-2020,07:00,10.10313,P,ugm-3,19.89000,P,ugm-3,35.38125,P,ugm-3
17-02-2020,08:00,21.07937,P,ugm-3,39.78000,P,ugm-3,72.10125,P,ugm-3
17-02-2020,09:00,20.82991,P,ugm-3,31.74750,P,ugm-3,63.68625,P,ugm-3
17-02-2020,10:00,23.94816,P,ugm-3,30.02625,P,ugm-3,66.74625,P,ugm-3
17-02-2020,11:00,19.45788,P,ugm-3,24.28875,P,ugm-3,54.12375,P,ugm-3
17-02-2020,12:00,25.56965,P,ugm-3,30.02625,P,ugm-3,69.23250,P,ugm-3
17-02-2020,13:00,17.58693,P,ugm-3,27.15750,P,ugm-3,54.12375,P,ugm-3
17-02-2020,14:00,21.32883,P,ugm-3,25.81875,P,ugm-3,58.52250,P,ugm-3
17-02-2020,15:00,18.46004,P,ugm-3,22.75875,P,ugm-3,51.06375,P,ugm-3
17-02-2020,16:00,20.20626,P,ugm-3,23.33250,P,ugm-3,54.31500,P,ugm-3
17-02-2020,17:00,21.57829,P,ugm-3,36.14625,P,ugm-3,69.23250,P,ugm-3
17-02-2020,18:00,25.94384,P,ugm-3,39.20625,P,ugm-3,78.98625,P,ugm-3
17-02-2020,19:00,21.70302,P,ugm-3,34.04250,P,ugm-3,67.32000,P,ugm-3
17-02-2020,20:00,14.34395,P,ugm-3,28.68750,P,ugm-3,50.68125,P,ugm-3
17-02-2020,21:00,13.34611,P,ugm-3,33.85125,P,ugm-3,54.31500,P,ugm-3
17-02-2020,22:00,16.71382,P,ugm-3,30.98250,P,ugm-3,56.61000,P,ugm-3
17-02-2020,23:00,24.69654,P,ugm-3,37.10250,P,ugm-3,74.97000,P,ugm-3
17-02-2020,24:00,4.86447,P,ugm-3,13.57875,P,ugm-3,21.03750,P,ugm-3
18-02-2020,01:00,1.99568,P,ugm-3,6.88500,P,ugm-3,9.94500,P,ugm-3
18-02-2020,02:00,1.87095,P,ugm-3,4.59000,P,ugm-3,7.45875,P,ugm-3
18-02-2020,03:00,0.99784,P,ugm-3,3.63375,P,ugm-3,5.16375,P,ugm-3
18-02-2020,04:00,1.37203,P,ugm-3,4.01625,P,ugm-3,6.12000,P,ugm-3
18-02-2020,05:00,7.73326,P,ugm-3,14.34375,P,ugm-3,26.20125,P,ugm-3
18-02-2020,06:00,7.73326,P,ugm-3,18.36000,P,ugm-3,30.21750,P,ugm-3
18-02-2020,07:00,17.96112,P,ugm-3,30.02625,P,ugm-3,57.56625,P,ugm-3
18-02-2020,08:00,66.60582,P,ugm-3,63.11250,P,ugm-3,165.24000,P,ugm-3
18-02-2020,09:00,41.28563,P,ugm-3,52.40250,P,ugm-3,115.70625,P,ugm-3
18-02-2020,10:00,44.40388,P,ugm-3,44.37000,P,ugm-3,112.45500,P,ugm-3
18-02-2020,11:00,21.20410,P,ugm-3,31.93875,P,ugm-3,64.45125,P,ugm-3
18-02-2020,12:00,22.20194,P,ugm-3,33.08625,P,ugm-3,67.12875,P,ugm-3
18-02-2020,13:00,19.70734,P,ugm-3,26.96625,P,ugm-3,57.18375,P,ugm-3
18-02-2020,14:00,22.70086,P,ugm-3,30.79125,P,ugm-3,65.59875,P,ugm-3
18-02-2020,15:00,18.70950,P,ugm-3,32.32125,P,ugm-3,61.00875,P,ugm-3
18-02-2020,16:00,24.44708,P,ugm-3,31.74750,P,ugm-3,69.23250,P,ugm-3
18-02-2020,17:00,18.21058,P,ugm-3,30.21750,P,ugm-3,58.14000,P,ugm-3
18-02-2020,18:00,24.19762,P,ugm-3,36.14625,P,ugm-3,73.24875,P,ugm-3
18-02-2020,19:00,14.71814,P,ugm-3,30.79125,P,ugm-3,53.35875,P,ugm-3
18-02-2020,20:00,12.47300,P,ugm-3,26.20125,P,ugm-3,45.32625,P,ugm-3
18-02-2020,21:00,9.10529,P,ugm-3,17.21250,P,ugm-3,31.17375,P,ugm-3
18-02-2020,22:00,9.97840,P,ugm-3,18.93375,P,ugm-3,34.23375,P,ugm-3
18-02-2020,23:00,10.97624,P,ugm-3,18.93375,P,ugm-3,35.76375,P,ugm-3
18-02-2020,24:00,10.60205,P,ugm-3,25.43625,P,ugm-3,41.69250,P,ugm-3
19-02-2020,01:00,3.36771,P,ugm-3,11.66625,P,ugm-3,16.83000,P,ugm-3
19-02-2020,02:00,5.11393,P,ugm-3,8.03250,P,ugm-3,15.87375,P,ugm-3
19-02-2020,03:00,1.24730,P,ugm-3,5.35500,P,ugm-3,7.26750,P,ugm-3
19-02-2020,04:00,1.12257,P,ugm-3,7.65000,P,ugm-3,9.37125,P,ugm-3
19-02-2020,05:00,6.23650,P,ugm-3,13.57875,P,ugm-3,23.14125,P,ugm-3
19-02-2020,06:00,9.35475,P,ugm-3,21.61125,P,ugm-3,35.95500,P,ugm-3
19-02-2020,07:00,36.67062,P,ugm-3,55.08000,P,ugm-3,111.30750,P,ugm-3
19-02-2020,08:00,144.43734,P,ugm-3,89.50500,P,ugm-3,310.97250,P,ugm-3
19-02-2020,09:00,114.75160,P,ugm-3,86.06250,P,ugm-3,262.01250,P,ugm-3
19-02-2020,10:00,56.75215,P,ugm-3,54.88875,P,ugm-3,141.90750,P,ugm-3
19-02-2020,11:00,34.30075,P,ugm-3,42.45750,P,ugm-3,95.05125,P,ugm-3
19-02-2020,12:00,,,,,,,,,
19-02-2020,13:00,35.17386,P,ugm-3,50.10750,P,ugm-3,104.04000,P,ugm-3
19-02-2020,14:00,30.30939,P,ugm-3,41.88375,P,ugm-3,88.35750,P,ugm-3
19-02-2020,15:00,23.07505,P,ugm-3,36.14625,P,ugm-3,71.52750,P,ugm-3
19-02-2020,16:00,31.68142,P,ugm-3,52.97625,P,ugm-3,101.55375,P,ugm-3
19-02-2020,17:00,22.57613,P,ugm-3,40.92750,P,ugm-3,75.54375,P,ugm-3
19-02-2020,18:00,21.95248,P,ugm-3,42.64875,P,ugm-3,76.30875,P,ugm-3
19-02-2020,19:00,20.08153,P,ugm-3,32.32125,P,ugm-3,63.11250,P,ugm-3
19-02-2020,20:00,10.60205,P,ugm-3,26.58375,P,ugm-3,42.84000,P,ugm-3
19-02-2020,21:00,7.23434,P,ugm-3,18.74250,P,ugm-3,29.83500,P,ugm-3
19-02-2020,22:00,8.48164,P,ugm-3,23.90625,P,ugm-3,36.91125,P,ugm-3
19-02-2020,23:00,4.61501,P,ugm-3,15.68250,P,ugm-3,22.75875,P,ugm-3
19-02-2020,24:00,4.49028,P,ugm-3,11.85750,P,ugm-3,18.74250,P,ugm-3
20-02-2020,01:00,2.24514,P,ugm-3,8.03250,P,ugm-3,11.47500,P,ugm-3
20-02-2020,02:00,2.36987,P,ugm-3,5.35500,P,ugm-3,8.98875,P,ugm-3
20-02-2020,03:00,0.99784,P,ugm-3,3.82500,P,ugm-3,5.35500,P,ugm-3
20-02-2020,04:00,1.12257,P,ugm-3,4.97250,P,ugm-3,6.69375,P,ugm-3
20-02-2020,05:00,1.37203,P,ugm-3,5.92875,P,ugm-3,8.03250,P,ugm-3
20-02-2020,06:00,3.24298,P,ugm-3,8.98875,P,ugm-3,13.96125,P,ugm-3
20-02-2020,07:00,6.36123,P,ugm-3,18.55125,P,ugm-3,28.30500,P,ugm-3
20-02-2020,08:00,14.34395,P,ugm-3,22.75875,P,ugm-3,44.75250,P,ugm-3
20-02-2020,09:00,11.10097,P,ugm-3,22.18500,P,ugm-3,39.20625,P,ugm-3
20-02-2020,10:00,15.46652,P,ugm-3,21.99375,P,ugm-3,45.70875,P,ugm-3
20-02-2020,11:00,16.83855,P,ugm-3,28.49625,P,ugm-3,54.31500,P,ugm-3
20-02-2020,12:00,18.21058,P,ugm-3,34.23375,P,ugm-3,62.15625,P,ugm-3
20-02-2020,13:00,34.79967,P,ugm-3,47.23875,P,ugm-3,100.59750,P,ugm-3
20-02-2020,14:00,35.67278,P,ugm-3,47.04750,P,ugm-3,101.74500,P,ugm-3
20-02-2020,15:00,28.43844,P,ugm-3,29.26125,P,ugm-3,72.86625,P,ugm-3
20-02-2020,16:00,50.14146,P,ugm-3,46.85625,P,ugm-3,123.73875,P,ugm-3
20-02-2020,17:00,58.62310,P,ugm-3,60.43500,P,ugm-3,150.32250,P,ugm-3
20-02-2020,18:00,52.51133,P,ugm-3,53.55000,P,ugm-3,134.06625,P,ugm-3
20-02-2020,19:00,34.92440,P,ugm-3,42.84000,P,ugm-3,96.39000,P,ugm-3
20-02-2020,20:00,24.82127,P,ugm-3,40.35375,P,ugm-3,78.41250,P,ugm-3
20-02-2020,21:00,20.33099,P,ugm-3,38.82375,P,ugm-3,69.99750,P,ugm-3
20-02-2020,22:00,16.33963,P,ugm-3,33.27750,P,ugm-3,58.33125,P,ugm-3
20-02-2020,23:00,27.31587,P,ugm-3,43.98750,P,ugm-3,85.87125,P,ugm-3
20-02-2020,24:00,14.71814,P,ugm-3,30.21750,P,ugm-3,52.78500,P,ugm-3
21-02-2020,01:00,15.59125,P,ugm-3,28.11375,P,ugm-3,52.02000,P,ugm-3
21-02-2020,02:00,7.98272,P,ugm-3,9.94500,P,ugm-3,22.18500,P,ugm-3
21-02-2020,03:00,1.99568,P,ugm-3,6.88500,P,ugm-3,9.94500,P,ugm-3
21-02-2020,04:00,4.98920,P,ugm-3,9.56250,P,ugm-3,17.21250,P,ugm-3
21-02-2020,05:00,6.61069,P,ugm-3,9.75375,P,ugm-3,19.89000,P,ugm-3
21-02-2020,06:00,4.24082,P,ugm-3,12.04875,P,ugm-3,18.55125,P,ugm-3
21-02-2020,07:00,16.21490,P,ugm-3,26.39250,P,ugm-3,51.25500,P,ugm-3
21-02-2020,08:00,25.32019,P,ugm-3,35.38125,P,ugm-3,74.20500,P,ugm-3
21-02-2020,09:00,16.21490,P,ugm-3,31.93875,P,ugm-3,56.80125,P,ugm-3
21-02-2020,10:00,18.70950,P,ugm-3,28.11375,P,ugm-3,56.80125,P,ugm-3
21-02-2020,11:00,22.32667,P,ugm-3,31.93875,P,ugm-3,66.17250,P,ugm-3
21-02-2020,12:00,19.33315,P,ugm-3,30.98250,P,ugm-3,60.62625,P,ugm-3
21-02-2020,13:00,28.18898,P,ugm-3,33.66000,P,ugm-3,76.88250,P,ugm-3
21-02-2020,14:00,26.56749,P,ugm-3,34.99875,P,ugm-3,75.73500,P,ugm-3
21-02-2020,15:00,22.57613,P,ugm-3,32.32125,P,ugm-3,66.93750,P,ugm-3
21-02-2020,16:00,22.70086,P,ugm-3,30.98250,P,ugm-3,65.79000,P,ugm-3
21-02-2020,17:00,18.95896,P,ugm-3,31.17375,P,ugm-3,60.24375,P,ugm-3
21-02-2020,18:00,18.83423,P,ugm-3,31.93875,P,ugm-3,60.81750,P,ugm-3
21-02-2020,19:00,13.09665,P,ugm-3,25.24500,P,ugm-3,45.32625,P,ugm-3
21-02-2020,20:00,8.10745,P,ugm-3,24.48000,P,ugm-3,36.91125,P,ugm-3
21-02-2020,21:00,7.73326,P,ugm-3,20.27250,P,ugm-3,32.13000,P,ugm-3
21-02-2020,22:00,4.73974,P,ugm-3,12.62250,P,ugm-3,19.89000,P,ugm-3
21-02-2020,23:00,5.36339,P,ugm-3,12.04875,P,ugm-3,20.27250,P,ugm-3
21-02-2020,24:00,3.49244,P,ugm-3,8.22375,P,ugm-3,13.57875,P,ugm-3
22-02-2020,01:00,4.61501,P,ugm-3,9.18000,P,ugm-3,16.25625,P,ugm-3
22-02-2020,02:00,2.49460,P,ugm-3,4.20750,P,ugm-3,8.03250,P,ugm-3
22-02-2020,03:00,1.74622,P,ugm-3,3.44250,P,ugm-3,6.12000,P,ugm-3
22-02-2020,04:00,1.49676,P,ugm-3,3.44250,P,ugm-3,5.73750,P,ugm-3
22-02-2020,05:00,0.87311,P,ugm-3,2.10375,P,ugm-3,3.44250,P,ugm-3
22-02-2020,06:00,4.24082,P,ugm-3,4.78125,P,ugm-3,11.28375,P,ugm-3
22-02-2020,07:00,1.24730,P,ugm-3,4.20750,P,ugm-3,6.12000,P,ugm-3
22-02-2020,08:00,3.86663,P,ugm-3,11.09250,P,ugm-3,17.02125,P,ugm-3
22-02-2020,09:00,8.48164,P,ugm-3,13.19625,P,ugm-3,26.20125,P,ugm-3
22-02-2020,10:00,9.10529,P,ugm-3,13.38750,P,ugm-3,27.34875,P,ugm-3
22-02-2020,11:00,9.72894,P,ugm-3,16.06500,P,ugm-3,30.98250,P,ugm-3
22-02-2020,12:00,16.83855,P,ugm-3,23.14125,P,ugm-3,48.96000,P,ugm-3
22-02-2020,13:00,13.47084,P,ugm-3,13.38750,P,ugm-3,34.04250,P,ugm-3
22-02-2020,14:00,10.22786,P,ugm-3,14.91750,P,ugm-3,30.60000,P,ugm-3
22-02-2020,15:00,8.48164,P,ugm-3,17.78625,P,ugm-3,30.79125,P,ugm-3
22-02-2020,16:00,11.47516,P,ugm-3,15.49125,P,ugm-3,33.08625,P,ugm-3
22-02-2020,17:00,12.47300,P,ugm-3,18.55125,P,ugm-3,37.67625,P,ugm-3
22-02-2020,18:00,11.35043,P,ugm-3,26.96625,P,ugm-3,44.37000,P,ugm-3
22-02-2020,19:00,14.71814,P,ugm-3,35.38125,P,ugm-3,57.94875,P,ugm-3
22-02-2020,20:00,6.61069,P,ugm-3,15.68250,P,ugm-3,25.81875,P,ugm-3
22-02-2020,21:00,7.10961,P,ugm-3,12.81375,P,ugm-3,23.71500,P,ugm-3
22-02-2020,22:00,7.23434,P,ugm-3,18.36000,P,ugm-3,29.45250,P,ugm-3
22-02-2020,23:00,4.73974,P,ugm-3,16.44750,P,ugm-3,23.71500,P,ugm-3
22-02-2020,24:00,5.86231,P,ugm-3,19.31625,P,ugm-3,28.30500,P,ugm-3
23-02-2020,01:00,8.98056,P,ugm-3,18.55125,P,ugm-3,32.32125,P,ugm-3
23-02-2020,02:00,4.36555,P,ugm-3,19.50750,P,ugm-3,26.20125,P,ugm-3
23-02-2020,03:00,1.62149,P,ugm-3,4.39875,P,ugm-3,6.88500,P,ugm-3
23-02-2020,04:00,1.74622,P,ugm-3,2.10375,P,ugm-3,4.78125,P,ugm-3
23-02-2020,05:00,0.87311,P,ugm-3,0.76500,P,ugm-3,2.10375,P,ugm-3
23-02-2020,06:00,1.37203,P,ugm-3,1.33875,P,ugm-3,3.44250,P,ugm-3
23-02-2020,07:00,0.62365,P,ugm-3,1.14750,P,ugm-3,2.10375,P,ugm-3
23-02-2020,08:00,1.62149,P,ugm-3,1.91250,P,ugm-3,4.39875,P,ugm-3
23-02-2020,09:00,2.12041,P,ugm-3,2.48625,P,ugm-3,5.73750,P,ugm-3
23-02-2020,10:00,2.99352,P,ugm-3,7.65000,P,ugm-3,12.24000,P,ugm-3
23-02-2020,11:00,5.48812,P,ugm-3,8.03250,P,ugm-3,16.44750,P,ugm-3
23-02-2020,12:00,10.85151,P,ugm-3,15.10875,P,ugm-3,31.74750,P,ugm-3
23-02-2020,13:00,19.70734,P,ugm-3,23.90625,P,ugm-3,54.12375,P,ugm-3
23-02-2020,14:00,23.94816,P,ugm-3,31.74750,P,ugm-3,68.46750,P,ugm-3
23-02-2020,15:00,26.94168,P,ugm-3,34.61625,P,ugm-3,75.92625,P,ugm-3
23-02-2020,16:00,40.03833,P,ugm-3,46.66500,P,ugm-3,108.05625,P,ugm-3
23-02-2020,17:00,47.39740,P,ugm-3,43.60500,P,ugm-3,116.28000,P,ugm-3
23-02-2020,18:00,60.86824,P,ugm-3,55.65375,P,ugm-3,148.98375,P,ugm-3
23-02-2020,19:00,28.31371,P,ugm-3,44.94375,P,ugm-3,88.35750,P,ugm-3
23-02-2020,20:00,36.79535,P,ugm-3,52.97625,P,ugm-3,109.39500,P,ugm-3
23-02-2020,21:00,44.65334,P,ugm-3,63.87750,P,ugm-3,132.34500,P,ugm-3
23-02-2020,22:00,36.54589,P,ugm-3,58.52250,P,ugm-3,114.55875,P,ugm-3
23-02-2020,23:00,43.15658,P,ugm-3,52.97625,P,ugm-3,119.14875,P,ugm-3
23-02-2020,24:00,11.72462,P,ugm-3,31.93875,P,ugm-3,49.91625,P,ugm-3
24-02-2020,01:00,2.49460,P,ugm-3,9.94500,P,ugm-3,13.77000,P,ugm-3
24-02-2020,02:00,0.87311,P,ugm-3,4.78125,P,ugm-3,6.12000,P,ugm-3
24-02-2020,03:00,0.99784,P,ugm-3,4.01625,P,ugm-3,5.54625,P,ugm-3
24-02-2020,04:00,0.99784,P,ugm-3,3.63375,P,ugm-3,5.16375,P,ugm-3
24-02-2020,05:00,3.74190,P,ugm-3,12.24000,P,ugm-3,17.97750,P,ugm-3
24-02-2020,06:00,5.36339,P,ugm-3,7.65000,P,ugm-3,15.87375,P,ugm-3
24-02-2020,07:00,8.85583,P,ugm-3,15.30000,P,ugm-3,28.87875,P,ugm-3
24-02-2020,08:00,19.20842,P,ugm-3,22.56750,P,ugm-3,52.02000,P,ugm-3
24-02-2020,09:00,21.70302,P,ugm-3,27.34875,P,ugm-3,60.62625,P,ugm-3
24-02-2020,10:00,20.33099,P,ugm-3,31.36500,P,ugm-3,62.53875,P,ugm-3
24-02-2020,11:00,15.71598,P,ugm-3,24.48000,P,ugm-3,48.57750,P,ugm-3
24-02-2020,12:00,17.33747,P,ugm-3,27.73125,P,ugm-3,54.31500,P,ugm-3
24-02-2020,13:00,16.09017,P,ugm-3,30.21750,P,ugm-3,54.88875,P,ugm-3
24-02-2020,14:00,14.09449,P,ugm-3,22.95000,P,ugm-3,44.56125,P,ugm-3
24-02-2020,15:00,15.46652,P,ugm-3,26.77500,P,ugm-3,50.49000,P,ugm-3
24-02-2020,16:00,18.83423,P,ugm-3,24.09750,P,ugm-3,52.97625,P,ugm-3
24-02-2020,17:00,19.20842,P,ugm-3,20.84625,P,ugm-3,50.29875,P,ugm-3
24-02-2020,18:00,15.71598,P,ugm-3,26.01000,P,ugm-3,50.10750,P,ugm-3
24-02-2020,19:00,15.46652,P,ugm-3,21.99375,P,ugm-3,45.70875,P,ugm-3
24-02-2020,20:00,12.47300,P,ugm-3,24.09750,P,ugm-3,43.22250,P,ugm-3
24-02-2020,21:00,6.61069,P,ugm-3,17.21250,P,ugm-3,27.34875,P,ugm-3
24-02-2020,22:00,7.48380,P,ugm-3,18.55125,P,ugm-3,30.02625,P,ugm-3
24-02-2020,23:00,8.98056,P,ugm-3,21.03750,P,ugm-3,34.80750,P,ugm-3
24-02-2020,24:00,4.73974,P,ugm-3,12.24000,P,ugm-3,19.50750,P,ugm-3
25-02-2020,01:00,1.62149,P,ugm-3,7.07625,P,ugm-3,9.56250,P,ugm-3
25-02-2020,02:00,1.49676,P,ugm-3,5.92875,P,ugm-3,8.22375,P,ugm-3
25-02-2020,03:00,0.99784,P,ugm-3,5.35500,P,ugm-3,6.88500,P,ugm-3
25-02-2020,04:00,1.49676,P,ugm-3,6.69375,P,ugm-3,8.98875,P,ugm-3
25-02-2020,05:00,1.74622,P,ugm-3,7.84125,P,ugm-3,10.51875,P,ugm-3
25-02-2020,06:00,6.36123,P,ugm-3,18.36000,P,ugm-3,28.11375,P,ugm-3
25-02-2020,07:00,19.95680,P,ugm-3,41.69250,P,ugm-3,72.29250,P,ugm-3
25-02-2020,08:00,61.86608,P,ugm-3,67.51125,P,ugm-3,162.37125,P,ugm-3
25-02-2020,09:00,51.76295,P,ugm-3,65.40750,P,ugm-3,144.77625,P,ugm-3
25-02-2020,10:00,35.04913,P,ugm-3,46.66500,P,ugm-3,100.40625,P,ugm-3
25-02-2020,11:00,22.57613,P,ugm-3,30.98250,P,ugm-3,65.59875,P,ugm-3
25-02-2020,12:00,43.28131,P,ugm-3,54.88875,P,ugm-3,121.25250,P,ugm-3
25-02-2020,13:00,39.04049,P,ugm-3,48.19500,P,ugm-3,108.05625,P,ugm-3
25-02-2020,14:00,27.56533,P,ugm-3,32.89500,P,ugm-3,75.16125,P,ugm-3
25-02-2020,15:00,39.78887,P,ugm-3,44.56125,P,ugm-3,105.57000,P,ugm-3
25-02-2020,16:00,35.79751,P,ugm-3,46.85625,P,ugm-3,101.74500,P,ugm-3
25-02-2020,17:00,47.52213,P,ugm-3,53.93250,P,ugm-3,126.79875,P,ugm-3
25-02-2020,18:00,36.67062,P,ugm-3,51.06375,P,ugm-3,107.29125,P,ugm-3
25-02-2020,19:00,31.05777,P,ugm-3,46.47375,P,ugm-3,94.09500,P,ugm-3
25-02-2020,20:00,25.56965,P,ugm-3,40.35375,P,ugm-3,79.56000,P,ugm-3
25-02-2020,21:00,17.21274,P,ugm-3,32.51250,P,ugm-3,58.90500,P,ugm-3
25-02-2020,22:00,21.82775,P,ugm-3,37.29375,P,ugm-3,70.76250,P,ugm-3
25-02-2020,23:00,13.34611,P,ugm-3,24.48000,P,ugm-3,44.94375,P,ugm-3
25-02-2020,24:00,3.74190,P,ugm-3,11.28375,P,ugm-3,17.02125,P,ugm-3
26-02-2020,01:00,5.36339,P,ugm-3,11.47500,P,ugm-3,19.69875,P,ugm-3
26-02-2020,02:00,1.24730,P,ugm-3,8.22375,P,ugm-3,10.13625,P,ugm-3
26-02-2020,03:00,1.62149,P,ugm-3,6.69375,P,ugm-3,9.18000,P,ugm-3
26-02-2020,04:00,3.61717,P,ugm-3,11.28375,P,ugm-3,16.83000,P,ugm-3
26-02-2020,05:00,1.62149,P,ugm-3,5.35500,P,ugm-3,7.84125,P,ugm-3
26-02-2020,06:00,5.11393,P,ugm-3,12.24000,P,ugm-3,20.08125,P,ugm-3
26-02-2020,07:00,17.33747,P,ugm-3,26.39250,P,ugm-3,52.97625,P,ugm-3
26-02-2020,08:00,43.28131,P,ugm-3,53.16750,P,ugm-3,119.53125,P,ugm-3
26-02-2020,09:00,52.88552,P,ugm-3,51.82875,P,ugm-3,132.91875,P,ugm-3
26-02-2020,10:00,43.03185,P,ugm-3,48.57750,P,ugm-3,114.55875,P,ugm-3
26-02-2020,11:00,41.90928,P,ugm-3,37.10250,P,ugm-3,101.36250,P,ugm-3
26-02-2020,12:00,43.03185,P,ugm-3,39.01500,P,ugm-3,104.99625,P,ugm-3
26-02-2020,13:00,37.54373,P,ugm-3,43.22250,P,ugm-3,100.78875,P,ugm-3
